Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
BBY250103P00083000,BBY250103P00083000,Sell,Cancelled,0,1,@1.50,,DAY,12/19/2024 12:35:32 EST,
BBY250103P00083000,BBY250103P00083000,Sell,Filled,1,1,@1.45,1.45,GTC,12/19/2024 09:46:09 EST,12/19/2024 12:36:17 EST
BBY250103P00083000,BBY250103P00083000,Sell,Cancelled,0,1,0.900,,GTC,12/19/2024 09:46:09 EST,
BBY250103P00083000,BBY250103P00083000,Buy,Filled,2,2,@1.02,1.02,GTC,12/19/2024 09:45:23 EST,12/19/2024 09:45:37 EST
BBY250103P00084000,BBY250103P00084000,Buy,Cancelled,0,1,@1.16,,GTC,12/19/2024 09:44:42 EST,
CMG250103P00061000,CMG250103P00061000,Sell,Filled,1,1,@0.750,0.750,DAY,12/19/2024 09:34:53 EST,12/19/2024 09:35:48 EST
CMG250103P00061000,CMG250103P00061000,Sell,Filled,1,1,@0.600,0.600,GTC,12/19/2024 08:50:58 EST,12/19/2024 09:33:45 EST
CMG250103P00061000,CMG250103P00061000,Sell,Cancelled,0,1,@1.30,,GTC,12/19/2024 08:50:58 EST,
C250103P00069000,C250103P00069000,Sell,Cancelled,0,1,@2.10,,GTC,12/19/2024 08:50:20 EST,
C250103P00069000,C250103P00069000,Sell,Filled,1,1,@0.820,0.820,GTC,12/19/2024 08:50:20 EST,12/19/2024 09:30:04 EST
C250103P00069000,C250103P00069000,Buy,Filled,1,1,@0.440,0.440,GTC,12/18/2024 11:36:56 EST,12/18/2024 11:37:03 EST
CMG250103P00061000,CMG250103P00061000,Buy,Filled,2,2,@0.500,0.500,GTC,12/18/2024 11:32:22 EST,12/18/2024 11:34:05 EST
DAL250103P00060000,DAL250103P00060000,Sell,Filled,1,1,@0.910,0.910,GTC,12/17/2024 13:19:58 EST,12/18/2024 10:39:47 EST
DAL250103P00060000,DAL250103P00060000,Sell,Cancelled,0,1,@2.00,,GTC,12/17/2024 13:19:58 EST,
DAL Vertical,,Sell,Filled,1,1,@0.410,0.410,DAY,12/17/2024 13:18:47 EST,12/17/2024 13:19:33 EST
,DAL250103P00061000,Sell,Filled,1,1,@1.92,1.92,DAY,12/17/2024 13:18:47 EST,12/17/2024 13:19:33 EST
,DAL250103P00060000,Buy,Filled,1,1,@1.51,1.51,DAY,12/17/2024 13:18:47 EST,12/17/2024 13:19:33 EST
DAL250103P00061000,DAL250103P00061000,Sell,Cancelled,0,1,1.79,,GTC,12/17/2024 10:16:27 EST,
DAL250103P00061000,DAL250103P00061000,Sell,Cancelled,0,1,@2.55,,GTC,12/17/2024 10:16:27 EST,
DAL250103P00061000,DAL250103P00061000,Buy,Filled,1,1,@2.10,2.10,GTC,12/17/2024 10:15:05 EST,12/17/2024 10:15:45 EST
C241227P00070000,C241227P00070000,Sell,Filled,1,1,@0.520,0.520,DAY,12/17/2024 10:14:22 EST,12/17/2024 10:14:39 EST
DAL241227P00061000,DAL241227P00061000,Sell,Filled,1,1,@1.50,1.50,GTC,12/17/2024 09:37:31 EST,12/17/2024 09:37:31 EST
C241227P00070000,C241227P00070000,Buy,Filled,1,1,@0.520,0.520,GTC,12/16/2024 10:12:55 EST,12/16/2024 10:13:05 EST
DAL241227P00061000,DAL241227P00061000,Buy,Filled,1,1,@1.26,1.26,GTC,12/16/2024 10:08:37 EST,12/16/2024 10:08:49 EST
SMCI241227P00033000,SMCI241227P00033000,Sell,Filled,1,1,@2.04,2.04,GTC,12/16/2024 09:54:59 EST,12/16/2024 09:55:29 EST
SMCI241227P00033000,SMCI241227P00033000,Buy,Filled,1,1,@2.10,2.10,GTC,12/16/2024 09:53:09 EST,12/16/2024 09:53:21 EST
MARA241227P00021000,MARA241227P00021000,Sell,Filled,1,1,@0.610,0.610,GTC,12/16/2024 09:30:45 EST,12/16/2024 09:31:28 EST
MARA241227P00021000,MARA241227P00021000,Sell,Cancelled,0,1,@1.00,,GTC,12/16/2024 09:30:45 EST,
MARA241227P00021000,MARA241227P00021000,Buy,Filled,1,1,@0.960,0.960,GTC,12/13/2024 14:57:29 EST,12/13/2024 14:57:47 EST
BBY241227C00091000,BBY241227C00091000,Sell,Filled,1,1,@0.620,0.620,GTC,12/13/2024 09:58:33 EST,12/13/2024 10:14:39 EST
BBY241227C00091000,BBY241227C00091000,Sell,Cancelled,0,1,@0.900,,GTC,12/13/2024 09:58:33 EST,
BBY241213P00088000,BBY241213P00088000,Sell,Filled,1,1,@0.130,0.130,DAY,12/13/2024 09:39:45 EST,12/13/2024 09:41:14 EST
BBY241227C00091000,BBY241227C00091000,Buy,Filled,1,1,@0.830,0.830,GTC,12/12/2024 15:49:20 EST,12/12/2024 15:49:43 EST
BBY241213P00088000,BBY241213P00088000,Buy,Filled,1,1,@0.320,0.320,GTC,12/12/2024 15:48:23 EST,12/12/2024 15:48:31 EST
MARA241220P00022000,MARA241220P00022000,Sell,Filled,1,1,@0.770,0.770,DAY,12/12/2024 11:52:09 EST,12/12/2024 11:52:38 EST
PEP241220C00165000,PEP241220C00165000,Sell,Cancelled,0,1,@0.900,,GTC,12/11/2024 09:40:12 EST,
PEP241220C00165000,PEP241220C00165000,Sell,Filled,1,1,@0.300,0.300,GTC,12/11/2024 09:40:12 EST,12/11/2024 10:36:40 EST
CSCO241220P00059000,CSCO241220P00059000,Sell,Filled,1,1,@0.840,0.840,GTC,12/11/2024 09:39:25 EST,12/11/2024 09:39:25 EST
MARA241220P00022000,MARA241220P00022000,Buy,Filled,1,1,@0.990,0.990,GTC,12/11/2024 09:31:06 EST,12/11/2024 09:31:06 EST
PEP241220C00165000,PEP241220C00165000,Buy,Filled,1,1,@0.470,0.470,GTC,12/10/2024 11:32:09 EST,12/10/2024 11:32:18 EST
NKE241213P00078000,NKE241213P00078000,Sell,Filled,1,1,@1.03,1.03,DAY,12/10/2024 09:58:57 EST,12/10/2024 09:59:14 EST
CSCO Vertical,,Buy,Filled,1,1,0.420,0.420,DAY,12/09/2024 13:34:54 EST,12/09/2024 13:34:54 EST
,CSCO241220P00059000,Buy,Filled,1,1,@0.500,0.500,DAY,12/09/2024 13:34:54 EST,12/09/2024 13:34:54 EST
,CSCO241220P00057000,Sell,Filled,1,1,@0.080,0.080,DAY,12/09/2024 13:34:54 EST,12/09/2024 13:34:54 EST
CSCO241220P00057000,CSCO241220P00057000,Sell,Cancelled,0,1,@0.100,,DAY,12/09/2024 13:20:19 EST,
NKE241213P00078000,NKE241213P00078000,Buy,Filled,1,1,@0.530,0.530,GTC,12/09/2024 11:08:41 EST,12/09/2024 11:08:46 EST
INTC241220P00021000,INTC241220P00021000,Sell,Filled,1,1,0.760,0.760,DAY,12/09/2024 11:02:19 EST,12/09/2024 11:02:19 EST
PEP241220C00165000,PEP241220C00165000,Sell,Filled,1,1,@0.900,0.900,GTC,12/09/2024 10:24:12 EST,12/09/2024 10:38:13 EST
PEP241220C00165000,PEP241220C00165000,Sell,Cancelled,0,1,0.450,,GTC,12/09/2024 10:24:12 EST,
INTC241220P00021000,INTC241220P00021000,Sell,Cancelled,0,1,@1.00,,GTC,12/09/2024 10:23:52 EST,
INTC241220P00021000,INTC241220P00021000,Sell,Cancelled,0,1,0.600,,GTC,12/09/2024 10:23:52 EST,
PEP241220C00165000,PEP241220C00165000,Buy,Filled,1,1,@0.560,0.560,GTC,12/09/2024 10:23:17 EST,12/09/2024 10:23:26 EST
INTC241220P00021000,INTC241220P00021000,Buy,Filled,1,1,@0.760,0.760,DAY,12/09/2024 09:43:45 EST,12/09/2024 09:46:36 EST
INTC241220P00021000,INTC241220P00021000,Sell,Cancelled,0,1,@1.20,,GTC,12/06/2024 13:00:08 EST,
INTC241220P00021000,INTC241220P00021000,Sell,Filled,1,1,@0.720,0.720,GTC,12/06/2024 13:00:08 EST,12/09/2024 09:42:13 EST
AMD241213C00150000,AMD241213C00150000,Sell,Filled,1,1,0.300,0.300,DAY,12/06/2024 12:47:46 EST,12/06/2024 12:47:47 EST
INTC Vertical,,Buy,Cancelled,0,1,@0.390,0.000,DAY,12/06/2024 10:57:29 EST,
,INTC241227P00021500,Buy,Cancelled,0,1,,0.000,DAY,12/06/2024 10:57:29 EST,
,INTC241220P00021000,Sell,Cancelled,0,1,,0.000,DAY,12/06/2024 10:57:29 EST,
AMD241213C00150000,AMD241213C00150000,Buy,Filled,1,1,@0.450,0.450,DAY,12/06/2024 10:54:38 EST,12/06/2024 10:54:39 EST
BBY241220C00093000,BBY241220C00093000,Sell,Filled,1,1,@0.620,0.620,GTC,12/05/2024 13:29:41 EST,12/06/2024 10:06:06 EST
BBY241220C00093000,BBY241220C00093000,Sell,Cancelled,0,1,@1.65,,GTC,12/05/2024 13:29:41 EST,
BBY241220C00093000,BBY241220C00093000,Sell,Cancelled,0,1,@1.20,,GTC,12/05/2024 11:33:43 EST,
BBY241220C00093000,BBY241220C00093000,Sell,Cancelled,0,1,0.600,,GTC,12/05/2024 11:33:43 EST,
BBY241220C00093000,BBY241220C00093000,Buy,Filled,1,1,@0.820,0.820,GTC,12/05/2024 11:33:22 EST,12/05/2024 11:33:22 EST
BBY241220C00093000,BBY241220C00093000,Buy,Cancelled,0,1,@0.760,,GTC,12/05/2024 11:31:24 EST,
INTC241220P00021000,INTC241220P00021000,Sell,Cancelled,0,1,0.690,,GTC,12/05/2024 10:53:32 EST,
INTC241220P00021000,INTC241220P00021000,Sell,Cancelled,0,1,@1.60,,GTC,12/05/2024 10:53:32 EST,
INTC241220P00021000,INTC241220P00021000,Buy,Filled,1,1,@0.880,0.880,GTC,12/05/2024 10:51:27 EST,12/05/2024 10:51:28 EST
BMY241213C00061000,BMY241213C00061000,Sell,Filled,1,1,@0.150,0.150,DAY,12/05/2024 10:35:09 EST,12/05/2024 10:49:29 EST
BBY241220C00095000,BBY241220C00095000,Sell,Filled,1,1,@0.500,0.500,DAY,12/05/2024 09:51:12 EST,12/05/2024 09:54:18 EST
BBY241220C00095000,BBY241220C00095000,Buy,Filled,1,1,@0.420,0.420,GTC,12/04/2024 11:14:50 EST,12/04/2024 11:14:58 EST
BBY241220C00094000,BBY241220C00094000,Buy,Cancelled,0,1,@0.510,,GTC,12/04/2024 11:12:29 EST,
INTC241206P00020500,INTC241206P00020500,Sell,Filled,1,1,0.020,0.020,DAY,12/04/2024 11:02:01 EST,12/04/2024 11:02:01 EST
INTC241206P00020500,INTC241206P00020500,Sell,Cancelled,0,1,@0.030,,DAY,12/04/2024 11:01:50 EST,
INTC241206P00020500,INTC241206P00020500,Sell,Cancelled,0,1,@0.050,,DAY,12/04/2024 10:00:47 EST,
BMY241213C00061000,BMY241213C00061000,Sell,Cancelled,0,1,@0.400,,DAY,12/03/2024 15:47:00 EST,
BMY241213C00061000,BMY241213C00061000,Sell,Cancelled,0,1,0.090,,DAY,12/03/2024 15:47:00 EST,
INTC241206P00020500,INTC241206P00020500,Buy,Filled,1,1,@0.030,0.030,DAY,12/03/2024 15:46:20 EST,12/03/2024 15:46:35 EST
CSCO Vertical,,Sell,Filled,1,1,@0.030,0.030,DAY,12/03/2024 15:45:16 EST,12/03/2024 15:45:54 EST
,CSCO241220P00057500,Sell,Filled,1,1,@0.160,0.160,DAY,12/03/2024 15:45:16 EST,12/03/2024 15:45:54 EST
,CSCO241220P00057000,Buy,Filled,1,1,@0.130,0.130,DAY,12/03/2024 15:45:16 EST,12/03/2024 15:45:54 EST
NKE241213C00080000,NKE241213C00080000,Sell,Cancelled,0,1,@2.00,,GTC,12/02/2024 11:20:53 EST,
NKE241213C00080000,NKE241213C00080000,Sell,Filled,1,1,@0.500,0.500,GTC,12/02/2024 11:20:53 EST,12/04/2024 09:31:35 EST
CSCO Calendar,,Buy,Filled,1,1,@0.040,0.040,DAY,11/29/2024 12:38:03 EST,11/29/2024 12:42:38 EST
,CSCO241220P00057500,Buy,Filled,1,1,@0.200,0.200,DAY,11/29/2024 12:38:03 EST,11/29/2024 12:42:38 EST
,CSCO241213P00058000,Sell,Filled,1,1,@0.160,0.160,DAY,11/29/2024 12:38:03 EST,11/29/2024 12:42:38 EST
BMY241213C00061000,BMY241213C00061000,Buy,Filled,1,1,@0.360,0.360,DAY,11/29/2024 12:33:38 EST,11/29/2024 12:33:52 EST
NKE241213C00080000,NKE241213C00080000,Buy,Filled,1,1,@1.07,1.07,DAY,11/29/2024 12:08:28 EST,11/29/2024 12:08:28 EST
MARA241206P00023500,MARA241206P00023500,Sell,Filled,1,1,@0.220,0.220,DAY,11/29/2024 10:34:14 EST,11/29/2024 10:34:35 EST
MARA Vertical,,Sell,Cancelled,0,1,@0.100,0.000,DAY,11/29/2024 10:22:14 EST,
,MARA241206P00023500,Sell,Cancelled,0,1,,0.000,DAY,11/29/2024 10:22:14 EST,
,MARA241206P00022500,Buy,Cancelled,0,1,,0.000,DAY,11/29/2024 10:22:14 EST,
MARA Calendar,,Sell,Cancelled,0,1,@0.210,0.000,DAY,11/29/2024 10:15:25 EST,
,MARA241206P00023500,Sell,Cancelled,0,1,,0.000,DAY,11/29/2024 10:15:25 EST,
,MARA241129P00026500,Buy,Cancelled,0,1,,0.000,DAY,11/29/2024 10:15:25 EST,
INTC241213C00024500,INTC241213C00024500,Sell,Filled,2,2,@0.570,0.570,GTC,11/29/2024 10:12:34 EST,11/29/2024 10:47:21 EST
INTC241213C00024500,INTC241213C00024500,Sell,Cancelled,0,2,@0.900,,GTC,11/29/2024 10:12:34 EST,
INTC241213C00024500,INTC241213C00024500,Buy,Filled,2,2,@0.610,0.610,DAY,11/29/2024 10:04:14 EST,11/29/2024 10:04:33 EST
INTC241213C00024500,INTC241213C00024500,Buy,Cancelled,0,1,@0.590,,DAY,11/29/2024 10:03:31 EST,
MARA241206P00023500,MARA241206P00023500,Buy,Filled,1,1,@1.16,1.16,DAY,11/27/2024 11:53:35 EST,11/27/2024 11:54:10 EST
NKE241213C00080000,NKE241213C00080000,Sell,Filled,1,1,@0.850,0.850,GTC,11/27/2024 09:40:50 EST,11/27/2024 09:55:37 EST
NKE241213C00080000,NKE241213C00080000,Sell,Cancelled,0,1,@1.50,,GTC,11/27/2024 09:40:50 EST,
NKE241213C00080000,NKE241213C00080000,Buy,Filled,1,1,@1.08,1.08,DAY,11/27/2024 09:37:42 EST,11/27/2024 09:37:59 EST
PEP241220C00167500,PEP241220C00167500,Sell,Filled,1,1,@0.650,0.650,DAY,11/27/2024 09:31:46 EST,11/27/2024 09:32:19 EST
PEP Calendar,,Buy,Filled,1,1,@-0.160,-0.160,DAY,11/26/2024 15:27:44 EST,11/26/2024 15:27:45 EST
,PEP241220C00167500,Buy,Filled,1,1,@0.610,0.610,DAY,11/26/2024 15:27:44 EST,11/26/2024 15:27:45 EST
,PEP241213C00165000,Sell,Filled,1,1,@0.770,0.770,DAY,11/26/2024 15:27:44 EST,11/26/2024 15:27:45 EST
CSCO241213P00058000,CSCO241213P00058000,Sell,Cancelled,0,1,@0.220,,DAY,11/26/2024 15:23:59 EST,
MARA241213P00023500,MARA241213P00023500,Sell,Filled,1,1,@1.57,1.57,GTC,11/26/2024 15:04:39 EST,11/27/2024 09:35:05 EST
MARA241213P00023500,MARA241213P00023500,Sell,Cancelled,0,1,@3.00,,GTC,11/26/2024 15:04:39 EST,
MARA241213P00023500,MARA241213P00023500,Buy,Filled,1,1,@1.97,1.97,DAY,11/26/2024 15:03:24 EST,11/26/2024 15:03:56 EST
CSCO241213P00058000,CSCO241213P00058000,Sell,Cancelled,0,1,@0.490,,DAY,11/26/2024 09:38:26 EST,
NKE241213C00080000,NKE241213C00080000,Sell,Filled,1,1,@0.910,0.910,DAY,11/26/2024 09:32:31 EST,11/26/2024 09:34:23 EST
NKE241213C00080000,NKE241213C00080000,Sell,Cancelled,0,1,@2.00,,GTC,11/25/2024 12:38:22 EST,
NKE241213C00080000,NKE241213C00080000,Sell,Cancelled,0,1,1.00,,GTC,11/25/2024 12:38:22 EST,
PEP241213C00165000,PEP241213C00165000,Sell,Cancelled,0,1,@1.50,,DAY,11/25/2024 12:37:48 EST,
PEP241213C00165000,PEP241213C00165000,Sell,Cancelled,0,1,0.800,,DAY,11/25/2024 12:37:48 EST,
PEP241213C00165000,PEP241213C00165000,Buy,Filled,1,1,@1.04,1.04,DAY,11/25/2024 12:36:20 EST,11/25/2024 12:37:08 EST
CSCO Vertical,,Buy,Filled,1,1,@0.240,0.240,DAY,11/25/2024 12:31:51 EST,11/25/2024 12:35:14 EST
,CSCO241213P00058000,Buy,Filled,1,1,@0.420,0.420,DAY,11/25/2024 12:31:51 EST,11/25/2024 12:35:14 EST
,CSCO241213P00057000,Sell,Filled,1,1,@0.180,0.180,DAY,11/25/2024 12:31:51 EST,11/25/2024 12:35:14 EST
CSCO241213P00057000,CSCO241213P00057000,Sell,Cancelled,0,1,@0.230,,DAY,11/25/2024 09:35:32 EST,
NKE241213C00080000,NKE241213C00080000,Buy,Filled,1,1,@0.740,0.740,DAY,11/22/2024 14:24:17 EST,11/22/2024 14:24:17 EST
PEP241213C00170000,PEP241213C00170000,Buy,Cancelled,0,1,@0.160,,GTC,11/22/2024 11:12:15 EST,
CMG241206C00059000,CMG241206C00059000,Sell,Filled,1,1,@2.80,2.80,DAY,11/22/2024 09:57:55 EST,11/22/2024 10:08:23 EST
CMG241206C00059000,CMG241206C00059000,Buy,Filled,1,1,@1.15,1.15,GTC,11/20/2024 14:00:16 EST,11/20/2024 14:00:41 EST
CSCO Calendar,,Buy,Filled,1,1,-0.410,-0.410,DAY,11/20/2024 13:49:02 EST,11/20/2024 13:49:02 EST
,CSCO241213P00057000,Buy,Filled,1,1,@0.780,0.780,DAY,11/20/2024 13:49:02 EST,11/20/2024 13:49:02 EST
,CSCO241206P00058000,Sell,Filled,1,1,@1.19,1.19,DAY,11/20/2024 13:49:02 EST,11/20/2024 13:49:02 EST
MARA241206P00018000,MARA241206P00018000,Sell,Filled,1,1,@0.710,0.710,DAY,11/20/2024 09:33:37 EST,11/20/2024 09:34:53 EST
MARA241206P00018000,MARA241206P00018000,Buy,Filled,1,1,@1.04,1.04,GTC,11/19/2024 15:16:36 EST,11/19/2024 15:16:45 EST
CSCO241206P00058000,CSCO241206P00058000,Sell,Cancelled,0,1,1.07,,GTC,11/19/2024 11:36:47 EST,
CSCO241206P00058000,CSCO241206P00058000,Sell,Cancelled,0,1,@2.00,,GTC,11/19/2024 11:36:47 EST,
MARA241129P00017500,MARA241129P00017500,Sell,Filled,1,1,@0.650,0.650,DAY,11/19/2024 10:33:05 EST,11/19/2024 10:33:35 EST
CSCO241129P00056000,CSCO241129P00056000,Sell,Filled,1,1,@0.380,0.380,DAY,11/19/2024 10:13:02 EST,11/19/2024 10:15:39 EST
MARA241129P00017500,MARA241129P00017500,Buy,Filled,1,1,@0.780,0.780,GTC,11/19/2024 10:03:05 EST,11/19/2024 10:03:07 EST
CSCO Vertical,,Buy,Filled,1,1,@0.740,0.740,DAY,11/18/2024 14:26:51 EST,11/18/2024 14:27:25 EST
,CSCO241206P00058000,Buy,Filled,1,1,@0.960,0.960,DAY,11/18/2024 14:26:51 EST,11/18/2024 14:27:25 EST
,CSCO241206P00056000,Sell,Filled,1,1,@0.220,0.220,DAY,11/18/2024 14:26:51 EST,11/18/2024 14:27:25 EST
MARA241129P00019000,MARA241129P00019000,Sell,Cancelled,0,1,1.97,,DAY,11/18/2024 14:22:32 EST,
MARA241129P00019000,MARA241129P00019000,Sell,Filled,1,1,@2.15,2.15,DAY,11/18/2024 14:22:32 EST,11/18/2024 14:23:47 EST
CSCO241129P00056000,CSCO241129P00056000,Buy,Filled,1,1,@0.130,0.130,GTC,11/18/2024 12:12:00 EST,11/18/2024 12:15:24 EST
MARA241129P00019000,MARA241129P00019000,Buy,Filled,1,1,@0.820,0.820,GTC,11/18/2024 12:05:14 EST,11/18/2024 12:05:16 EST
BBY241122P00087000,BBY241122P00087000,Buy,Cancelled,0,1,@0.530,,GTC,11/18/2024 12:02:37 EST,
BBY241122P00087000,BBY241122P00087000,Sell,Filled,1,1,@0.340,0.340,DAY,11/18/2024 09:35:46 EST,11/18/2024 09:52:46 EST
CSCO241206P00056000,CSCO241206P00056000,Buy,Filled,1,1,@0.220,0.220,GTC,11/14/2024 13:07:36 EST,11/14/2024 13:07:36 EST
CSCO241129P00056000,CSCO241129P00056000,Buy,Cancelled,0,1,@0.140,,GTC,11/14/2024 13:06:07 EST,
BBY Vertical,,Sell,Filled,1,1,0.110,0.110,DAY,11/14/2024 13:05:07 EST,11/14/2024 13:05:07 EST
,BBY241122P00088000,Sell,Filled,1,1,@0.370,0.370,DAY,11/14/2024 13:05:07 EST,11/14/2024 13:05:07 EST
,BBY241122P00087000,Buy,Filled,1,1,@0.260,0.260,DAY,11/14/2024 13:05:07 EST,11/14/2024 13:05:07 EST
CSCO241129P00056000,CSCO241129P00056000,Buy,Cancelled,0,1,@0.100,,GTC,11/14/2024 09:32:08 EST,
BBY Vertical,,Buy,Filled,1,1,0.240,0.240,DAY,11/13/2024 12:33:09 EST,11/13/2024 12:33:09 EST
,BBY241122P00088000,Buy,Filled,1,1,@0.730,0.730,DAY,11/13/2024 12:33:09 EST,11/13/2024 12:33:09 EST
,BBY241122P00087000,Sell,Filled,1,1,@0.490,0.490,DAY,11/13/2024 12:33:09 EST,11/13/2024 12:33:09 EST
BBY241122P00087000,BBY241122P00087000,Buy,Filled,1,1,@0.790,0.790,GTC,11/12/2024 14:12:17 EST,11/12/2024 14:12:32 EST
BBY241122P00087000,BBY241122P00087000,Buy,Cancelled,0,1,@0.740,,GTC,11/12/2024 14:10:52 EST,
BBY241122P00085000,BBY241122P00085000,Sell,Filled,1,1,@0.220,0.220,DAY,11/12/2024 09:33:31 EST,11/12/2024 09:41:44 EST
MARA241122P00017000,MARA241122P00017000,Sell,Filled,1,1,@0.160,0.160,DAY,11/11/2024 11:09:35 EST,11/11/2024 11:10:22 EST
MARA241122P00017000,MARA241122P00017000,Buy,Filled,1,1,@0.610,0.610,DAY,11/08/2024 09:39:33 EST,11/08/2024 09:40:33 EST
BBY241122P00085000,BBY241122P00085000,Buy,Filled,1,1,@0.540,0.540,DAY,11/08/2024 09:31:52 EST,11/08/2024 09:32:17 EST
TSLA241115C00365000,TSLA241115C00365000,Sell,Filled,1,1,@0.220,0.220,DAY,11/07/2024 09:37:40 EST,11/07/2024 09:40:00 EST
INTC241129C00024500,INTC241129C00024500,Sell,Filled,1,1,@1.70,1.70,DAY,11/07/2024 09:36:01 EST,11/07/2024 09:37:22 EST
INTC241129C00024500,INTC241129C00024500,Sell,Cancelled,0,1,1.55,,DAY,11/07/2024 09:33:03 EST,
INTC241129C00024500,INTC241129C00024500,Sell,Cancelled,0,1,@2.00,,DAY,11/07/2024 09:33:03 EST,
TSLA241115C00365000,TSLA241115C00365000,Buy,Filled,1,1,@0.370,0.370,GTC,11/06/2024 12:32:34 EST,11/06/2024 12:33:28 EST
INTC Calendar,,Buy,Filled,1,1,-0.080,-0.080,DAY,11/06/2024 12:27:05 EST,11/06/2024 12:27:06 EST
,INTC241129C00024500,Buy,Filled,1,1,@1.04,1.04,DAY,11/06/2024 12:27:05 EST,11/06/2024 12:27:06 EST
,INTC241122C00024000,Sell,Filled,1,1,@1.12,1.12,DAY,11/06/2024 12:27:05 EST,11/06/2024 12:27:06 EST
INTC241122C00024000,INTC241122C00024000,Sell,Cancelled,0,1,0.980,,GTC,11/06/2024 12:16:28 EST,
INTC241122C00024000,INTC241122C00024000,Sell,Cancelled,0,1,@2.00,,GTC,11/06/2024 12:16:28 EST,
INTC241122C00024000,INTC241122C00024000,Buy,Filled,1,1,@1.21,1.21,GTC,11/06/2024 12:15:48 EST,11/06/2024 12:15:48 EST
BBY241122P00086000,BBY241122P00086000,Sell,Cancelled,0,1,0.700,,GTC,11/05/2024 15:28:48 EST,
BBY241122P00086000,BBY241122P00086000,Sell,Filled,1,1,@1.50,1.50,GTC,11/05/2024 15:28:48 EST,11/06/2024 09:30:01 EST
BBY241122P00086000,BBY241122P00086000,Buy,Filled,1,1,@1.10,1.10,GTC,11/05/2024 15:27:22 EST,11/05/2024 15:27:46 EST
MARA241122C00018000,MARA241122C00018000,Sell,Filled,1,1,@1.09,1.09,DAY,11/05/2024 15:05:43 EST,11/05/2024 15:07:28 EST
MARA241122C00018000,MARA241122C00018000,Buy,Filled,1,1,@1.10,1.10,GTC,11/05/2024 15:02:06 EST,11/05/2024 15:02:43 EST
SMCI241108C00040000,SMCI241108C00040000,Sell,Filled,1,1,@0.230,0.230,DAY,11/05/2024 09:34:00 EST,11/05/2024 09:34:08 EST
NKE241122C00081000,NKE241122C00081000,Sell,Filled,1,1,@0.810,0.810,DAY,11/05/2024 09:30:52 EST,11/05/2024 09:32:22 EST
NKE241122C00081000,NKE241122C00081000,Buy,Filled,1,1,@0.990,0.990,GTC,11/04/2024 13:04:16 EST,11/04/2024 13:04:53 EST
SMCI241108C00040000,SMCI241108C00040000,Buy,Filled,1,1,@0.260,0.260,DAY,11/04/2024 11:46:27 EST,11/04/2024 12:06:07 EST
MARA241115P00015500,MARA241115P00015500,Sell,Filled,1,1,@1.30,1.30,DAY,11/04/2024 10:01:39 EST,11/04/2024 10:37:46 EST
MARA241115P00015500,MARA241115P00015500,Buy,Filled,1,1,@1.11,1.11,DAY,11/01/2024 15:21:44 EDT,11/01/2024 15:22:20 EDT
BBY241108C00095000,BBY241108C00095000,Buy,Cancelled,0,1,@0.740,,DAY,11/01/2024 14:26:13 EDT,
BMY241115C00056000,BMY241115C00056000,Sell,Filled,1,1,@1.19,1.19,DAY,10/31/2024 09:46:33 EDT,10/31/2024 09:57:04 EDT
BMY241115C00056000,BMY241115C00056000,Sell,Cancelled,0,1,@1.90,,DAY,10/31/2024 09:38:44 EDT,
BMY241115C00056000,BMY241115C00056000,Sell,Cancelled,0,1,0.950,,DAY,10/31/2024 09:38:44 EDT,
BMY241115C00056000,BMY241115C00056000,Buy,Filled,1,1,@0.660,0.660,GTC,10/30/2024 13:59:33 EDT,10/30/2024 14:03:37 EDT
INTC241115C00025000,INTC241115C00025000,Buy,Cancelled,0,1,@0.650,,GTC,10/30/2024 13:54:43 EDT,
BMY241115C00056000,BMY241115C00056000,Buy,Cancelled,0,1,@0.620,,GTC,10/30/2024 13:46:33 EDT,
BMY241108C00056000,BMY241108C00056000,Buy,Cancelled,0,1,@0.460,,GTC,10/30/2024 13:46:11 EDT,
SHOP241101P00078000,SHOP241101P00078000,Buy,Cancelled,0,1,@0.540,,GTC,10/30/2024 13:29:08 EDT,
SMCI241101C00050000,SMCI241101C00050000,Sell,Filled,1,1,@0.050,0.050,DAY,10/30/2024 09:17:16 EDT,10/30/2024 09:39:35 EDT
INTC241025C00024000,INTC241025C00024000,Sell,Cancelled,0,1,@0.010,,DAY,10/25/2024 12:53:53 EDT,
AAPL241025P00220000,AAPL241025P00220000,Sell,Cancelled,0,1,@0.010,,DAY,10/25/2024 12:53:28 EDT,
SMCI241101C00050000,SMCI241101C00050000,Buy,Filled,1,1,@1.45,1.45,DAY,10/24/2024 10:12:53 EDT,10/24/2024 10:13:10 EDT
SMCI241025C00050000,SMCI241025C00050000,Sell,Filled,1,1,@0.300,0.300,DAY,10/24/2024 10:05:22 EDT,10/24/2024 10:12:31 EDT
SMCI Calendar,,Buy,Cancelled,0,1,@1.12,0.000,DAY,10/24/2024 09:39:28 EDT,
,SMCI241101C00050000,Buy,Cancelled,0,1,,0.000,DAY,10/24/2024 09:39:28 EDT,
,SMCI241025C00050000,Sell,Cancelled,0,1,,0.000,DAY,10/24/2024 09:39:28 EDT,
RIVN241025C00011000,RIVN241025C00011000,Sell,Filled,1,1,@0.080,0.080,DAY,10/24/2024 09:36:05 EDT,10/24/2024 09:36:06 EDT
